m_2013_14_median_employment_income_per_employed_person_aud, m_2017_18_median_employment_income_per_employed_person_aud, f_2012_13_median_employment_income_per_employed_person_aud, p_2012_13_median_employment_income_per_employed_person_aud, m_2017_18_employed_persons_000, f_2013_14_employed_persons_000, f_2011_12_employed_persons_000, m_2012_13_employed_persons_000, sa2_name16, p_2015_16_employed_persons_000, p_2011_12_median_employment_income_per_employed_person_aud, m_2011_12_employed_persons_000, p_2016_17_employed_persons_000, p_2012_13_employed_persons_000, f_2016_17_median_employment_income_per_employed_person_aud, m_2016_17_median_employment_income_per_employed_person_aud, m_2011_12_median_employment_income_per_employed_person_aud, p_2017_18_employed_persons_000, f_2016_17_employed_persons_000, f_2017_18_employed_persons_000, f_2012_13_employed_persons_000, f_2015_16_employed_persons_000, f_2013_14_median_employment_income_per_employed_person_aud, f_2011_12_median_employment_income_per_employed_person_aud, f_2017_18_median_employment_income_per_employed_person_aud, m_2012_13_median_employment_income_per_employed_person_aud, p_2013_14_median_employment_income_per_employed_person_aud, m_2015_16_employed_persons_000, m_2014_15_median_employment_income_per_employed_person_aud, p_2015_16_median_employment_income_per_employed_person_aud, f_2015_16_median_employment_income_per_employed_person_aud, p_2014_15_median_employment_income_per_employed_person_aud, p_2013_14_employed_persons_000, f_2014_15_employed_persons_000, p_2014_15_employed_persons_000, m_2016_17_employed_persons_000, p_2011_12_employed_persons_000, m_2015_16_median_employment_income_per_employed_person_aud, p_2016_17_median_employment_income_per_employed_person_aud, f_2014_15_median_employment_income_per_employed_person_aud, p_2017_18_median_employment_income_per_employed_person_aud, sa2_main16, m_2013_14_employed_persons_000, m_2014_15_employed_persons_000
38147.5,43442.5,30360.5,34406.0,3.454,2.309,2.24,3.03,"Sunshine North",5.64,34556.5,3.04,5.855,5.292,34797.0,41458.0,38363.0,6.105,2.556,2.65,2.259,2.452,31200.5,30202.0,35337.0,37922.0,35000.0,3.19,39292.0,37887.0,34173.0,35887.0,5.406,2.407,5.532,3.301,5.283,41403.0,38647.0,31782.0,39923.0,213011337,3.099,3.123
42882.0,47976.5,32732.0,38627.0,5.69,3.683,3.527,4.895,"Sunshine West",9.136,37737.5,4.881,9.538,8.517,35731.0,45814.0,42594.0,9.843,4.043,4.153,3.618,3.907,33786.5,31595.5,36608.0,42856.0,38803.0,5.226,43501.5,40788.0,35006.0,39317.0,8.726,3.796,8.913,5.496,8.413,44865.0,41481.0,34211.0,43030.5,213011338,5.041,5.117
50838.0,54777.5,35677.0,42838.5,3.656,3.146,3.072,3.585,"Sydenham",6.766,42080.0,3.669,6.951,6.642,40025.0,53539.0,49204.0,6.97,3.286,3.315,3.057,3.136,35922.0,35143.0,41386.0,49574.0,42914.0,3.628,51258.5,45692.0,39274.0,44390.0,6.697,3.134,6.741,3.663,6.744,53323.0,46306.5,37755.0,47293.0,213011339,3.559,3.608
55769.0,62251.5,34684.0,42829.5,5.659,5.209,5.269,5.861,"Taylors Lakes",10.952,42182.5,5.896,11.034,11.115,39947.0,59491.0,53346.0,10.896,5.254,5.232,5.247,5.239,36028.5,33739.0,41649.0,54997.5,44200.0,5.713,56987.0,47602.5,39747.5,45565.0,11.056,5.212,10.907,5.783,11.169,58502.0,48170.5,37028.5,50297.5,213011340,5.847,5.696
60682.5,70468.0,41174.0,49048.0,3.893,3.401,3.351,3.753,"Altona",7.358,46999.5,3.7,7.619,7.107,47000.0,66542.0,55109.0,7.678,3.731,3.786,3.352,3.589,42025.0,39366.0,47651.0,57865.0,51088.0,3.77,62056.0,53690.0,45141.5,51813.0,7.161,3.511,7.275,3.892,7.052,64579.0,55608.0,43792.5,58559.0,213021341,3.761,3.762
54041.5,61023.0,36400.0,44356.0,5.806,5.138,5.178,5.927,"Altona Meadows",10.783,43184.5,6.052,10.922,11.06,42113.0,58527.0,51976.0,11.01,5.104,5.208,5.133,5.025,37866.0,34988.5,43869.0,53427.0,45755.0,5.755,55075.0,49413.0,41449.5,47159.5,10.994,5.071,10.878,5.815,11.23,57572.0,50029.0,39614.0,51996.0,213021342,5.855,5.809
48983.0,59059.0,38673.0,44104.0,3.99,2.781,2.694,3.644,"Altona North",6.724,43320.5,3.661,7.164,6.355,44320.5,55757.0,47329.0,7.345,3.23,3.359,2.71,2.993,39760.0,37518.0,46106.0,48280.0,45242.5,3.734,51268.5,49387.0,43110.0,46677.0,6.501,2.842,6.549,3.94,6.355,54664.0,50228.0,40905.0,52926.5,213021343,3.718,3.708
66824.0,77127.0,46666.0,54005.0,5.768,5.181,4.959,5.42,"Newport",10.894,52400.0,5.34,11.314,10.492,53867.5,74061.5,61906.5,11.444,5.607,5.678,5.077,5.364,48407.0,44955.0,56129.5,63999.0,56288.0,5.532,70163.0,60932.0,52050.0,58827.0,10.617,5.222,10.612,5.709,10.303,72609.5,62335.0,50454.0,65151.0,213021344,5.434,5.386
57541.5,64504.0,37045.0,46500.0,1.621,1.362,1.341,1.549,"Seabrook",2.89,45966.0,1.538,2.95,2.905,42668.5,62628.5,55790.0,3.029,1.384,1.411,1.358,1.363,37161.0,37363.0,44300.0,57562.5,47032.0,1.528,60060.0,50577.0,40728.0,49100.5,2.921,1.34,2.879,1.565,2.882,61552.0,51542.0,40103.0,53333.0,213021345,1.564,1.54
66021.5,73450.5,43803.5,52866.5,4.739,4.579,4.505,4.58,"Williamstown",9.173,51160.0,4.646,9.366,9.144,49126.0,71334.0,63134.0,9.465,4.687,4.734,4.559,4.601,45419.0,42162.0,51265.0,66040.5,53973.0,4.569,68136.0,56730.0,47879.0,55206.0,9.156,4.546,9.133,4.679,9.148,71130.0,58132.0,46578.0,60714.5,213021346,4.579,4.579
41721.0,45000.0,33633.0,37965.0,5.981,3.921,3.731,4.905,"Braybrook",9.807,36225.0,4.804,10.297,8.722,38803.0,43637.0,39761.5,10.659,4.519,4.682,3.818,4.293,34936.0,31957.0,40488.0,41385.0,38636.0,5.518,41766.0,40045.0,37854.5,39359.5,8.91,4.078,9.208,5.781,8.532,42317.0,41411.0,35960.0,42878.0,213031347,4.989,5.128
39851.0,47297.5,35374.0,37666.0,6.459,4.19,3.833,5.381,"Footscray",10.54,36834.0,5.267,11.183,9.367,40619.0,44379.0,38913.5,11.688,4.907,5.225,3.99,4.598,36127.0,34009.0,43301.5,39699.0,38076.0,5.946,40697.5,41051.0,39212.0,39652.5,9.695,4.317,9.954,6.274,9.1,42196.5,42631.0,38077.0,45432.5,213031348,5.503,5.636
53167.5,56315.0,40776.0,47165.5,4.313,3.483,3.298,3.635,"Maribyrnong",7.791,45869.5,3.592,8.174,7.089,45437.0,55019.0,50881.0,8.343,3.933,4.025,3.456,3.766,41454.5,40451.0,46515.0,53730.5,47051.0,4.024,53771.5,48780.0,42843.0,48189.0,7.285,3.574,7.417,4.245,6.888,54644.0,50249.0,43046.0,51688.0,213031349,3.796,3.843
57982.5,67825.0,47335.0,52000.0,3.157,2.808,2.74,2.957,"Seddon - Kingsville",5.913,50544.0,3.025,6.115,5.738,55086.0,65433.0,56045.0,6.163,2.988,3.001,2.78,2.898,49198.0,44870.0,57232.5,57346.5,53209.0,3.021,59989.0,58067.0,53389.0,55246.0,5.746,2.87,5.859,3.129,5.766,62924.0,60200.5,50052.0,62516.0,213031350,2.945,2.993
47109.5,54049.0,38727.0,43260.0,4.217,3.028,2.902,3.827,"West Footscray - Tottenham",7.204,41783.0,3.784,7.497,6.778,44344.0,52000.0,45275.5,7.653,3.346,3.438,2.947,3.248,41143.0,37420.5,46812.0,47047.5,44085.0,3.957,49455.5,46877.0,42931.0,45925.0,6.914,3.137,7.105,4.148,6.685,50754.0,48830.5,41893.5,50957.0,213031351,3.879,3.97
65471.5,74737.0,48665.0,55146.5,4.876,4.549,4.418,4.488,"Yarraville",9.448,53614.0,4.48,9.605,8.991,55990.5,72448.5,61675.0,9.786,4.767,4.905,4.503,4.711,49944.5,47400.0,57039.0,63262.5,56253.5,4.734,67934.0,60319.5,53405.0,58322.5,9.094,4.586,9.161,4.846,8.899,69574.0,62276.0,51888.0,64710.5,213031352,4.542,4.58
58317.0,66199.0,35199.0,44551.0,6.338,5.054,4.757,5.528,"Bacchus Marsh",11.16,43382.0,5.373,11.77,10.452,40605.0,63287.0,55461.0,12.117,5.611,5.779,4.919,5.317,36519.5,33797.0,41838.0,56590.0,45828.5,5.843,59659.0,48951.0,39255.0,47239.0,10.667,5.148,10.942,6.161,10.131,61400.0,50490.0,38405.0,52628.0,213041353,5.614,5.794
58347.0,64068.0,37045.0,45733.0,6.947,4.799,4.232,4.973,"Hillside",11.727,44596.0,4.836,12.258,9.402,42309.0,62214.0,56020.0,13.333,5.869,6.39,4.427,5.629,38022.5,35340.0,43294.0,57071.5,47096.0,6.099,60468.0,50279.0,41835.5,48703.0,10.111,5.178,10.828,6.39,9.072,60766.0,51237.5,39958.0,52433.0,213041355,5.315,5.649
49465.0,55500.0,32915.5,40876.5,5.45,4.401,4.391,5.216,"Melton",9.547,40247.0,5.352,10.11,9.595,36406.5,53425.0,48357.0,9.962,4.599,4.515,4.377,4.384,33824.0,32826.0,37479.0,48665.0,41530.0,5.163,51372.5,44120.0,36005.0,43171.0,9.615,4.37,9.535,5.512,9.739,52197.0,45000.0,34894.5,46672.0,213041356,5.211,5.164
53541.0,58575.0,34672.0,43023.0,7.559,4.81,4.213,5.471,"Melton South",11.76,42297.0,5.134,11.803,10.003,38293.0,56599.5,50778.0,13.778,5.403,6.213,4.536,5.366,35019.0,34067.0,39659.5,52192.5,43988.0,6.394,54858.0,47153.0,37925.0,45570.0,10.521,5.006,10.969,6.404,9.351,56818.5,47587.0,36578.0,49429.0,213041357,5.708,5.963
53966.5,59158.0,34811.0,43697.0,5.472,4.096,3.858,4.618,"Melton West",9.268,43031.0,4.46,5.049,8.596,36124.0,55117.5,53341.0,10.184,2.353,4.706,3.979,4.301,35706.0,33612.0,39889.0,54021.5,44123.0,4.969,55770.0,47053.0,38189.0,45576.0,8.833,4.19,8.953,2.699,8.32,57241.5,44968.0,35949.0,49037.0,213041358,4.739,4.759
43622.0,55085.0,31904.0,37864.0,1.231,0.391,0.399,0.571,"Rockbank - Mount Cottrell",0.993,34028.0,0.585,0.9,0.959,32339.0,47671.5,41584.0,2.195,0.363,0.961,0.383,0.429,31334.0,27470.5,40048.0,43666.0,37909.0,0.559,42196.0,36874.0,31306.0,36883.0,0.943,0.374,0.906,0.54,0.99,42212.0,41404.0,28578.0,47144.5,213041359,0.551,0.535
61480.0,65044.5,38341.0,48999.5,5.601,4.426,4.107,4.822,"Taylors Hill",10.156,47632.0,4.722,10.476,9.158,41128.0,63452.0,58309.0,10.573,4.937,4.971,4.333,4.8,38848.5,38370.5,42799.0,60948.0,49424.0,5.353,60553.0,50601.0,40509.0,48907.5,9.4,4.644,9.819,5.542,8.83,61940.0,51558.0,39379.0,53424.0,213041360,4.973,5.178
53785.0,60036.0,37158.0,44124.0,1.429,1.06,1.061,1.211,"Burnside",2.512,44327.0,1.255,2.659,2.267,40454.0,57442.0,52255.0,2.67,1.22,1.244,1.051,1.168,36675.5,36238.0,42524.5,52225.0,45480.0,1.349,53565.5,46384.0,39417.0,44953.5,2.282,1.123,2.399,1.442,2.313,55000.5,48165.0,37274.0,50038.5,213041461,1.216,1.274
56476.0,61202.0,37510.5,46933.5,1.768,1.446,1.377,1.561,"Burnside Heights",3.214,45979.5,1.567,3.367,2.969,40082.0,59618.5,53500.0,3.355,1.586,1.582,1.41,1.494,39668.0,37957.0,42368.5,55117.5,47998.0,1.718,59315.5,48893.5,39696.0,48541.0,3.071,1.445,3.095,1.784,2.944,60104.0,48282.0,39917.0,50409.0,213041462,1.62,1.651
59785.0,65234.0,39983.0,49133.5,5.909,5.084,4.847,5.443,"Caroline Springs",10.921,48754.0,5.278,11.302,10.419,42367.0,63991.0,59743.5,11.482,5.505,5.571,4.972,5.29,40769.0,39551.0,43832.0,59533.0,49202.5,5.628,61008.0,51646.0,42219.0,50764.0,10.603,5.148,10.703,5.792,10.122,63327.0,51993.0,41511.0,53712.5,213041463,5.524,5.556
53291.0,55611.0,34940.0,43096.0,6.307,5.246,5.292,6.107,"Hoppers Crossing - North",11.252,42630.0,6.114,11.455,11.31,38807.5,54486.0,52667.0,11.608,5.279,5.301,5.206,5.224,35588.0,34290.5,38950.5,52958.5,43738.0,6.03,54006.0,45951.0,38000.0,45000.0,11.277,5.199,11.171,6.175,11.412,54794.0,46453.0,36952.0,47593.0,213051361,6.031,5.977
51275.0,54020.0,34756.0,42429.0,5.885,4.624,4.783,5.809,"Hoppers Crossing - South",10.326,41999.5,5.97,10.53,10.484,36717.0,52742.0,50325.0,10.708,4.733,4.823,4.677,4.709,35427.0,33732.5,37509.5,50813.5,43159.0,5.613,51733.0,45034.0,36925.5,44123.0,10.239,4.626,10.151,5.793,10.749,53248.0,44717.5,36506.5,46095.5,213051362,5.612,5.521
46669.5,51667.0,36349.5,41736.0,3.773,1.842,1.457,2.349,"Laverton",5.303,38801.0,2.183,5.98,3.942,40203.0,50409.5,42311.5,6.421,2.469,2.647,1.59,2.178,37666.0,33045.0,41681.0,45828.0,43001.0,3.127,48328.0,45643.5,40485.0,44414.0,4.443,2.005,4.897,3.51,3.646,50366.0,45659.0,39806.0,46610.0,213051363,2.602,2.889
56283.5,58038.0,36869.0,46530.5,12.854,7.737,6.67,8.606,"Tarneit",18.885,45955.5,8.016,20.765,15.809,38979.0,57681.0,55386.0,23.132,9.323,10.277,7.201,8.53,37367.0,36760.5,39534.0,56636.0,46448.0,10.354,56671.0,48035.5,38613.0,47009.0,16.854,8.061,17.705,11.439,14.686,57837.5,48020.0,37645.0,48641.0,213051365,9.11,9.642
53948.0,56196.0,37637.0,45776.0,8.742,3.981,3.121,4.715,"Truganina",12.214,45685.0,4.22,13.876,8.227,40318.0,55406.0,52731.5,15.322,5.955,6.578,3.513,5.235,38985.0,37480.5,41257.0,53034.0,46765.0,6.98,54125.0,48171.5,39714.0,47207.0,9.26,4.486,10.512,7.926,7.339,55438.0,48370.0,38952.0,48821.0,213051366,5.279,6.023
51638.0,58552.0,34653.0,41600.0,3.913,2.888,2.849,3.257,"Werribee - South",6.312,40631.0,3.286,6.802,6.112,41955.0,55831.0,48757.0,7.267,3.167,3.359,2.859,2.991,36029.5,33230.0,43353.5,49689.0,43506.0,3.316,53266.0,46524.0,39387.0,45665.0,6.13,2.907,6.193,3.633,6.133,54271.0,48869.0,38032.5,50360.0,213051368,3.243,3.288
56867.0,62400.0,36724.0,47132.0,7.702,5.198,4.808,5.976,"Wyndham Vale",12.114,46499.0,5.684,13.498,11.007,39241.5,60531.0,56384.0,14.263,6.208,6.563,5.033,5.586,36348.5,36159.0,40602.0,57111.0,47112.0,6.532,58622.0,49479.0,38614.0,48234.0,11.38,5.322,11.609,7.293,10.491,60334.0,49665.5,37257.0,51458.0,213051369,6.188,6.286
67878.0,66222.0,40852.5,53462.0,4.708,2.567,2.055,2.779,"Point Cook - East",6.589,54608.0,2.449,7.855,5.12,40574.5,65057.5,69999.0,8.713,3.602,4.005,2.334,2.987,42275.5,42750.5,42225.5,68625.0,53404.0,3.607,67500.0,53849.0,42284.0,53731.0,5.586,2.765,6.029,4.253,4.503,66352.0,53009.5,41688.0,53742.0,213051464,3.023,3.263
66423.0,70829.5,39234.5,51992.5,7.132,5.709,5.457,6.594,"Point Cook - North",12.647,52240.0,6.409,13.011,12.214,42315.0,69074.5,65637.0,13.379,6.059,6.242,5.621,5.915,39853.0,39211.0,44095.0,66758.5,52318.0,6.727,67762.0,55000.0,42554.0,53383.0,12.372,5.816,12.53,6.952,11.859,70143.0,54620.0,41188.5,55932.0,213051465,6.659,6.711
66148.0,75177.0,40639.0,53167.0,5.013,2.987,2.326,3.28,"Point Cook - South",8.003,53120.5,2.758,8.791,5.991,43449.5,71339.0,64711.0,9.252,4.038,4.241,2.711,3.627,41806.5,42167.0,46423.0,66010.0,53114.0,4.377,68945.0,55980.0,42350.5,54564.0,6.684,3.282,7.273,4.761,5.083,70664.5,56369.5,42414.0,59320.0,213051466,3.697,3.997
48885.0,53428.5,34221.0,41312.0,5.685,4.457,4.543,5.419,"Werribee - East",9.927,40405.5,5.48,10.178,9.921,37397.0,51382.0,47424.0,10.309,4.568,4.627,4.502,4.467,34168.0,33016.0,37945.0,48775.0,41816.5,5.461,49567.0,43869.0,36618.0,42805.5,9.848,4.437,9.769,5.61,10.021,50720.0,44642.5,34510.0,46105.0,213051467,5.385,5.329
55710.0,61600.0,35561.0,44729.0,4.586,2.988,2.994,3.459,"Werribee - West",6.953,43605.0,3.496,7.672,6.404,40467.0,59081.0,53167.5,8.505,3.565,3.921,2.95,3.25,37049.5,34381.0,42453.5,55036.5,45764.0,3.704,55892.5,48109.0,38880.5,46652.0,6.444,3.035,6.55,4.104,6.487,58236.5,49719.0,38062.0,51578.0,213051468,3.452,3.512
51071.0,58873.0,34542.0,42765.0,6.594,5.491,5.294,6.273,"Carrum Downs",11.944,41858.0,6.179,12.241,11.689,40037.0,56663.0,49890.0,12.625,5.797,6.034,5.413,5.666,35661.0,33937.0,41902.0,50378.0,43604.0,6.282,53076.0,47066.0,39188.0,44933.5,11.768,5.55,11.849,6.445,11.471,55315.5,48359.0,37130.0,50176.0,214011370,6.28,6.294
46954.0,54000.0,33254.0,39552.0,6.639,5.839,5.868,6.328,"Frankston",12.174,38583.0,6.533,12.544,12.044,38860.0,51946.0,44310.5,13.006,6.132,6.37,5.713,5.964,34656.5,32892.0,40695.0,45608.5,40898.5,6.212,48833.0,44197.5,37856.0,42649.5,12.06,5.864,12.054,6.411,12.404,50615.0,45680.0,36430.5,47266.5,214011371,6.222,6.194
46041.0,52628.5,31859.0,38279.5,5.34,4.27,4.381,5.071,"Frankston North",9.437,37171.0,5.264,9.565,9.419,36939.0,50664.0,42978.0,9.81,4.41,4.471,4.347,4.357,33381.0,31386.5,38227.0,44801.0,39679.5,5.076,47954.0,42912.0,36608.0,41200.0,9.374,4.257,9.279,5.159,9.646,49371.0,44000.0,34748.5,45905.0,214011372,5.104,5.016
55212.0,65294.0,33719.0,42179.0,5.285,5.168,5.108,5.232,"Frankston South",10.485,41004.0,5.261,10.526,10.359,39999.0,61848.0,52666.0,10.522,5.233,5.243,5.121,5.226,35358.5,32513.0,42449.0,53900.0,43113.0,5.254,57055.0,47303.5,38487.0,45344.0,10.382,5.229,10.48,5.29,10.369,60270.0,48996.0,37083.0,52000.0,214011373,5.211,5.256
54711.5,63347.0,34595.0,42852.0,7.465,7.043,6.796,7.232,"Langwarrin",14.712,42400.0,7.163,14.748,14.05,39485.0,60432.5,53323.0,14.837,7.304,7.369,6.821,7.275,35075.0,33659.5,41242.0,53414.0,43870.0,7.439,56652.0,47177.0,38166.0,45479.0,14.362,7.203,14.493,7.445,13.956,58924.0,49062.5,36531.5,50833.0,214011374,7.32,7.293
50324.0,58941.0,36757.5,42466.0,4.984,4.342,4.416,5.02,"Seaford (Vic.)",9.363,41836.0,5.098,9.585,9.415,42285.5,56261.0,47773.0,9.67,4.634,4.689,4.394,4.492,38280.0,35201.0,42695.0,48338.0,44200.0,4.874,52480.0,48202.0,41755.0,46110.5,9.234,4.403,9.285,4.954,9.511,54913.0,49420.0,39348.0,51145.0,214011375,4.899,4.887
60305.5,65947.0,38584.0,48000.0,4.173,3.664,3.388,3.85,"Skye - Sandhurst",7.846,46926.0,3.65,8.05,7.407,41154.0,63846.0,57197.0,8.098,3.885,3.924,3.562,3.795,38128.0,37815.5,42716.5,58960.5,48214.0,4.054,60591.0,50659.0,41189.0,49062.0,7.605,3.669,7.655,4.158,7.035,62280.5,50981.5,39111.0,53335.5,214011376,3.942,3.99
44225.0,53217.5,28987.0,36109.5,3.157,2.584,2.315,2.599,"Dromana",5.763,34674.5,2.537,6.182,5.049,34263.0,50648.0,42176.5,6.322,3.072,3.165,2.452,2.85,30622.0,27503.0,36003.0,43472.0,36585.5,2.916,46779.0,40547.0,33542.0,39220.5,5.28,2.739,5.541,3.109,4.849,49258.0,41600.0,32062.5,43577.5,214021377,2.692,2.798
38585.5,46319.5,25724.0,31110.0,1.61,1.55,1.505,1.691,"Flinders",3.179,31073.5,1.71,3.184,3.188,29743.5,44923.0,38665.0,3.2,1.552,1.591,1.495,1.544,26846.0,25563.0,31304.0,37500.0,33164.0,1.632,40412.0,35114.0,28564.0,34300.0,3.221,1.536,3.21,1.63,3.209,42020.0,36998.0,27942.0,38095.0,214021378,1.673,1.669
47843.0,56037.0,30081.0,37557.0,6.144,5.108,4.981,5.934,"Hastings - Somers",11.379,37262.0,5.917,11.663,11.01,34277.0,52722.5,47011.0,11.848,5.561,5.698,5.079,5.342,30970.0,29033.5,36816.0,46264.0,38808.5,6.033,49980.0,41668.0,32824.0,40436.0,11.074,5.251,11.243,6.101,10.9,51390.0,43285.0,32112.0,45281.0,214021379,5.965,5.995
51137.0,57120.0,31875.5,39711.5,6.417,6.236,6.04,6.099,"Mornington",12.58,39084.0,6.082,12.9,12.27,37642.0,55174.0,49009.0,13.008,6.563,6.585,6.167,6.43,33443.0,31296.0,39266.0,50000.0,41062.5,6.15,52711.0,43579.0,35642.0,42603.5,12.441,6.256,12.349,6.336,12.125,54892.5,45169.0,34577.0,46453.5,214021380,6.202,6.091
61843.0,70480.0,33350.0,42772.0,5.083,4.855,4.871,5.004,"Mount Eliza",9.959,42851.0,4.971,10.002,9.866,37738.0,69999.5,59236.0,10.107,4.929,5.022,4.869,4.936,34656.0,32544.0,39400.0,59809.0,44720.0,5.022,64401.0,48444.0,36751.0,45905.0,9.875,4.889,9.876,5.075,9.842,69138.0,50000.0,35465.0,50743.0,214021381,5.022,4.989
56447.0,63379.0,32034.0,41137.0,5.129,5.025,4.783,4.93,"Mount Martha",10.185,40196.5,4.892,10.286,9.837,37474.5,62608.5,53780.0,10.383,5.176,5.255,4.91,5.138,32760.0,31020.0,39443.0,54664.0,41938.5,5.046,57943.0,45656.0,35664.0,43437.0,10.027,5.065,10.092,5.112,9.673,61046.0,47267.0,34550.0,48606.0,214021382,5.002,5.024
38174.5,44668.5,26799.0,31852.0,4.746,4.16,4.026,4.486,"Point Nepean",8.946,31494.5,4.505,9.107,8.538,32074.0,43337.0,36896.0,9.188,4.408,4.444,4.052,4.34,28085.0,26500.0,34047.5,37814.5,33060.0,4.612,40176.5,35282.0,30385.5,34753.0,8.71,4.247,8.787,4.696,8.523,41070.0,37174.0,29717.0,39004.5,214021383,4.545,4.533
39690.0,48202.0,27402.0,32869.5,5.097,4.711,4.517,4.756,"Rosebud - McCrae",9.771,32052.5,4.747,10.099,9.311,30904.0,45142.0,37637.5,10.22,5.104,5.128,4.551,4.864,27606.0,26104.5,33312.0,39097.5,33452.0,4.907,42278.5,37060.0,30978.0,35047.0,9.522,4.797,9.648,4.996,9.272,44922.5,37535.0,29553.5,39971.5,214021384,4.817,4.845
49837.5,57696.0,32255.5,39800.5,5.604,5.253,5.129,5.567,"Somerville",11.006,39640.0,5.621,11.063,10.725,37565.0,55653.0,48918.0,11.091,5.471,5.484,5.152,5.392,33425.0,31710.5,39299.0,50000.0,40656.0,5.614,52306.0,44364.0,37000.0,42982.0,10.793,5.282,10.828,5.592,10.752,54038.0,45809.0,35646.5,47457.0,214021385,5.543,5.543
