utility_median_emply_inc_job, fin_insur_num_jobs_000, pro_tech_servc_median_emply_inc_job, tot_num_jobs_000, whsl_trade_median_emply_inc_job, pro_tech_servc_num_jobs_000, agri_frsty_fish_median_emply_inc_job, admt_supp_num_jobs_000, arts_rec_num_jobs_000, oth_median_emply_inc_job, tot_median_emply_inc_job, cons_median_emply_inc_job, rtl_trade_num_jobs_000, fin_insur_median_emply_inc_job, agri_frsty_fish_num_jobs_000, hlth_care_soc_asst_num_jobs_000, pub_admt_safety_num_jobs_000, utility_num_jobs_000, info_med_telecommunications_num_jobs_000, whsl_trade_num_jobs_000, trns_pstl_whse_num_jobs_000, mining_num_jobs_000, accom_food_median_emply_inc_job, sa2_name, accom_food_num_jobs_000, trns_pstl_whse_median_emply_inc_job, admt_supp_median_emply_inc_job, rent_hiring_rlst_median_emply_inc_job, hlth_care_soc_asst_median_emply_inc_job, mining_median_emply_inc_job, arts_rec_median_emply_inc_job, edu_training_median_emply_inc_job, rtl_trade_median_emply_inc_job, info_med_telecommunications_median_emply_inc_job, cons_num_jobs_000, sa2_main16, manu_num_jobs_000, pub_admt_safety_median_emply_inc_job, oth_num_jobs_000, manu_median_emply_inc_job, rent_hiring_rlst_num_jobs_000, edu_training_num_jobs_000
56149.0,0.684,36802.0,18.197,49431.0,0.831,19708.0,2.896,0.305,23016.5,29083.0,34805.0,1.884,32753.5,0.112,1.889,1.015,0.174,0.201,0.828,1.432,0.025,8096.0,"Melton South",1.053,50448.0,10304.0,27112.0,31752.0,50812.0,13686.5,36353.0,24883.0,60974.0,1.268,213041357,1.133,56999.0,0.522,49386.0,0.312,1.018
57579.0,0.492,35113.0,13.288,48001.0,0.582,15415.0,1.978,0.196,23649.5,29902.5,39304.5,1.42,32302.0,0.072,1.332,0.714,0.135,0.128,0.638,1.094,0.019,7534.0,"Melton West",0.8,52291.0,10128.0,35626.0,31319.0,85285.0,12621.0,35582.0,24441.0,45892.0,0.991,213041358,0.923,59505.0,0.395,53101.5,0.243,0.694
60565.5,0.116,43222.5,2.78,42190.0,0.135,28245.0,0.412,0.038,24730.0,29038.0,37343.0,0.249,29031.0,0.013,0.327,0.118,0.019,0.025,0.124,0.256,null,9345.5,"Rockbank - Mount Cottrell",0.177,47172.0,11478.0,20698.5,32352.5,null,35973.0,43500.0,20722.0,64282.0,0.23,213041359,0.177,47763.0,0.081,52876.0,0.055,0.098
70911.0,0.761,48548.0,13.13,55170.5,0.833,22422.0,1.559,0.202,29468.5,35192.5,43779.5,1.422,53515.0,0.025,1.237,0.579,0.114,0.198,0.687,0.906,0.008,7473.0,"Taylors Hill",0.892,59839.0,14870.5,36472.0,40284.5,124071.5,13444.0,37226.5,20798.5,65650.5,0.898,213041360,0.912,61760.0,0.337,58647.0,0.241,0.84
53625.0,0.172,39552.5,3.345,59245.0,0.207,32519.0,0.453,0.069,31217.0,34248.0,43570.0,0.351,42642.0,0.012,0.41,0.147,0.024,0.03,0.184,0.214,null,9192.0,"Burnside",0.213,62067.0,13477.0,36699.5,40484.0,null,15466.5,29821.0,21918.0,19694.0,0.167,213041461,0.273,62618.0,0.096,57630.0,0.043,0.176
78261.0,0.217,58851.0,4.087,55821.0,0.267,27187.0,0.535,0.067,31778.0,35725.0,34755.5,0.394,50015.0,0.012,0.445,0.169,0.037,0.078,0.208,0.276,0.004,8111.0,"Burnside Heights",0.305,53487.5,14250.0,28192.0,43177.5,62751.0,17554.5,39777.0,21932.0,62399.0,0.189,213041462,0.312,65565.0,0.11,51420.0,0.061,0.235
69538.0,0.719,50131.5,14.447,60436.0,0.937,19500.0,1.788,0.292,26275.0,33996.0,45847.5,1.407,53375.0,0.043,1.678,0.717,0.104,0.194,0.724,0.938,0.011,7948.0,"Caroline Springs",0.98,55000.0,13176.0,23833.5,41559.5,47999.0,11100.0,36940.0,20366.0,68336.0,0.816,213041463,0.96,62267.5,0.352,55299.0,0.254,1.002
65326.5,0.565,30960.5,14.931,49571.0,0.829,19085.5,2.062,0.304,19838.0,27696.0,38340.5,1.735,40405.5,0.083,1.344,0.703,0.095,0.209,0.808,1.023,0.017,7907.0,"Hoppers Crossing - North",1.035,51839.5,10786.0,24092.0,34410.0,152115.5,12922.0,26979.5,19469.0,51842.0,0.976,213051361,0.97,64298.5,0.471,51406.5,0.276,0.924
72877.5,0.508,41968.5,14.051,46730.0,0.783,14297.0,2.37,0.262,20844.0,25877.0,34852.0,1.489,41811.5,0.092,1.312,0.671,0.076,0.183,0.745,0.916,0.017,8582.0,"Hoppers Crossing - South",0.982,55191.0,9979.0,22126.5,32798.0,15525.0,15422.5,28907.0,19160.0,48878.0,0.756,213051362,0.997,61243.0,0.387,47499.0,0.222,0.83
56956.0,0.382,43344.0,8.469,42831.0,0.722,16274.5,1.541,0.114,19974.0,25690.0,37601.0,0.741,57512.0,0.054,0.656,0.342,0.077,0.172,0.468,0.394,0.005,9630.0,"Laverton",0.866,43245.0,10610.5,22419.0,35519.5,50148.0,39725.0,27407.0,19717.0,67048.5,0.359,213051363,0.459,62828.0,0.217,45498.0,0.173,0.351
63999.0,1.406,48863.0,30.222,51394.5,2.117,18808.0,5.476,0.417,23344.0,27935.0,35062.5,3.072,52715.0,0.171,3.402,1.229,0.279,0.493,1.354,1.983,0.019,8500.0,"Tarneit",2.103,48557.0,9065.0,27920.0,31613.5,36567.0,24346.0,32184.5,22324.0,68418.5,1.225,213051365,1.762,57049.0,0.678,50261.5,0.417,1.379
65736.0,1.033,50000.0,19.721,49366.0,1.528,21250.5,3.679,0.331,22988.0,28966.0,41715.0,1.763,55095.0,0.087,2.098,0.739,0.201,0.339,0.969,1.218,0.017,10365.0,"Truganina",1.467,46693.0,10856.0,33957.0,32341.0,105882.5,36396.0,31997.0,23301.5,72204.0,0.65,213051366,1.077,55387.0,0.439,48539.5,0.324,0.78
60762.0,0.348,48678.5,9.06,49905.0,0.586,25460.0,1.218,0.205,25292.0,30424.0,40320.0,0.906,40681.0,0.166,0.819,0.543,0.061,0.116,0.41,0.493,0.016,9172.0,"Werribee - South",0.479,51885.5,12453.0,34050.0,34720.0,146776.5,13967.0,36054.0,21250.0,53009.5,0.638,213051368,0.527,62340.0,0.231,48767.0,0.226,0.727
58591.0,0.869,45595.5,18.847,52125.0,1.414,19840.0,2.82,0.327,24442.5,31202.0,41639.5,1.973,48360.0,0.125,2.027,1.052,0.204,0.303,0.819,1.239,0.016,9281.0,"Wyndham Vale",1.133,50030.0,11258.0,36058.5,30708.0,22014.0,18211.0,30670.0,23249.5,65963.0,1.01,213051369,1.157,59351.0,0.439,51205.0,0.338,0.988
68856.0,0.577,53889.0,11.243,54034.0,1.141,7631.5,1.559,0.207,24529.0,30820.0,39550.5,1.049,57591.0,0.06,1.023,0.483,0.09,0.238,0.646,0.542,0.017,8387.0,"Point Cook - East",0.711,49197.0,12810.5,29381.0,34106.0,146720.0,17078.0,26955.0,19034.0,60000.0,0.656,213051464,0.624,62823.0,0.248,51524.0,0.304,0.585
73612.0,0.983,54286.0,17.085,56885.5,1.7,12344.0,2.123,0.371,27326.0,34566.0,39363.0,1.646,57826.0,0.058,1.622,0.913,0.139,0.377,0.982,0.849,0.033,8326.0,"Point Cook - North",1.086,59234.0,14302.5,26331.0,36505.0,62993.0,24277.5,31000.0,19661.0,76681.5,0.867,213051465,0.996,73753.5,0.369,54684.0,0.344,1.05
66748.0,0.806,59739.0,11.912,54322.0,1.5,13066.0,1.521,0.257,25659.5,36896.5,42797.0,1.047,63204.0,0.064,1.114,0.466,0.135,0.33,0.63,0.566,0.024,9234.0,"Point Cook - South",0.686,55196.0,14163.0,32570.0,33642.0,130606.0,36359.0,32369.5,23295.5,76523.5,0.621,213051466,0.543,67178.5,0.247,57575.0,0.276,0.611
55976.5,0.487,31940.0,13.408,48359.5,0.69,20992.0,2.17,0.238,19459.5,26674.0,33987.5,1.446,36049.0,0.102,1.233,0.671,0.116,0.119,0.727,0.947,0.026,9075.5,"Werribee - East",0.941,52173.0,10412.0,36105.0,31573.0,10796.0,14508.0,31249.0,21422.5,41770.0,0.735,213051467,0.945,60941.0,0.407,45975.0,0.225,0.741
63313.0,0.476,41689.0,11.248,49398.0,0.696,16820.0,1.564,0.233,24851.0,31301.0,41952.0,1.074,46558.0,0.084,1.089,0.611,0.098,0.119,0.566,0.781,0.016,8645.0,"Werribee - West",0.636,50769.5,10107.0,29541.0,33461.0,79607.0,15067.5,34618.0,21861.0,54300.5,0.805,213051468,0.735,63668.5,0.321,50575.0,0.22,0.755
58817.0,0.553,39825.0,16.142,49520.0,0.748,15883.0,1.726,0.258,27914.0,32541.0,37566.0,1.818,30219.5,0.085,1.882,0.616,0.125,0.164,0.992,0.586,0.018,9305.0,"Carrum Downs",0.924,51700.5,12901.0,26144.0,35096.0,63365.0,8185.0,29557.0,27331.0,27659.0,1.413,214011370,1.943,55535.0,0.533,49394.5,0.341,0.832
59287.5,0.651,30449.5,16.751,41861.5,0.935,8176.0,1.619,0.352,17568.5,26986.0,36373.0,1.834,24854.5,0.121,2.403,0.803,0.137,0.189,0.827,0.409,0.021,6555.0,"Frankston",1.186,43393.5,11512.0,34260.5,37619.0,94868.0,11351.0,36649.0,21140.0,31430.0,1.385,214011371,1.278,58870.0,0.521,43210.0,0.334,1.298
49027.0,0.453,32694.5,12.606,39723.0,0.604,15510.0,1.392,0.267,20999.0,27490.0,35136.0,1.336,19476.5,0.07,1.539,0.52,0.108,0.117,0.736,0.426,0.02,8614.5,"Frankston North",0.817,42102.0,10673.0,30787.5,32698.5,31419.5,8701.5,30195.0,26101.0,34937.5,1.017,214011372,1.329,55388.5,0.427,44198.5,0.247,0.757
75488.0,0.523,38630.0,13.049,58799.0,0.941,9159.5,0.931,0.298,25777.0,31750.0,48500.0,1.485,20112.0,0.08,1.748,0.634,0.105,0.217,0.639,0.255,0.027,5245.5,"Frankston South",0.796,52730.0,16544.0,30175.5,40772.5,93438.0,9667.0,38436.0,18680.0,37985.0,1.06,214011373,0.902,67933.0,0.291,54247.0,0.312,1.355
54590.0,0.808,37693.5,18.483,49854.0,0.988,17680.5,1.405,0.449,26605.0,32260.0,46489.0,2.119,21853.0,0.099,2.183,0.83,0.169,0.193,1.057,0.482,0.017,7965.0,"Langwarrin",1.012,41765.0,15789.0,29272.5,34359.0,98461.0,8741.0,38243.0,22098.0,30044.0,2.039,214011374,1.55,66677.5,0.636,53604.0,0.423,1.387
53286.0,0.512,43679.5,12.098,45273.0,0.741,25430.0,1.264,0.247,27173.5,32590.0,46344.0,1.216,26565.0,0.058,1.478,0.571,0.109,0.195,0.71,0.388,0.015,8787.0,"Seaford (Vic.)",0.639,51236.0,13786.0,34497.0,33601.0,57427.5,11647.0,34989.0,25894.0,29432.0,1.031,214011375,0.998,66143.0,0.37,49374.0,0.252,0.942
71511.0,0.452,51030.5,10.053,53914.5,0.557,20901.0,0.894,0.213,31011.0,35871.0,48510.0,1.149,34640.0,0.046,1.177,0.39,0.077,0.117,0.716,0.268,0.017,7005.5,"Skye - Sandhurst",0.553,53538.0,15775.0,30092.0,35014.0,67053.0,13428.5,33512.5,22838.0,40451.5,0.87,214011376,1.029,69519.0,0.318,55860.0,0.216,0.613
59308.5,0.295,34268.0,7.495,42790.0,0.423,13567.0,0.48,0.164,18717.5,26588.0,41230.0,1.042,10783.0,0.126,0.887,0.288,0.05,0.077,0.318,0.185,0.013,8612.0,"Dromana",0.564,33222.0,12092.0,39850.0,35843.0,75612.0,8588.0,29292.0,17463.0,36348.0,0.702,214021377,0.488,65963.0,0.237,47946.0,0.218,0.651
70120.5,0.132,36518.5,3.484,35491.0,0.273,17885.0,0.199,0.112,30198.0,24012.5,38738.0,0.342,28846.0,0.179,0.353,0.124,0.009,0.042,0.117,0.082,0.013,8032.5,"Flinders",0.293,40009.5,13591.5,39396.0,38000.0,96261.5,11019.5,21595.5,12364.0,31139.0,0.253,214021378,0.182,60652.0,0.074,26684.5,0.103,0.392
46430.5,0.483,36616.0,14.585,47684.0,0.708,15669.0,1.043,0.287,23275.0,27935.0,37876.5,1.584,15356.0,0.245,1.726,1.093,0.135,0.102,0.601,0.376,0.047,6023.0,"Hastings - Somers",1.227,39616.0,14352.5,23213.0,32482.0,58611.5,10024.0,29842.0,19501.0,26907.0,1.393,214021379,1.177,64416.5,0.463,51298.5,0.307,1.08
65921.5,0.652,38980.5,16.032,52330.5,0.994,8376.5,1.088,0.49,26956.0,27854.5,39313.5,1.742,17465.5,0.159,2.202,0.736,0.098,0.171,0.669,0.319,0.046,6490.0,"Mornington",1.35,51895.5,12897.5,29975.0,37726.0,81468.0,10309.0,33771.0,21216.0,21451.5,1.281,214021380,1.116,63546.0,0.417,47246.5,0.423,1.482
90923.0,0.564,43823.0,12.461,58309.0,1.169,6519.0,0.708,0.346,24198.0,29250.0,45274.0,1.333,32876.0,0.097,1.446,0.531,0.056,0.21,0.618,0.194,0.015,5023.0,"Mount Eliza",0.834,64464.0,14582.5,26002.5,40193.0,131600.0,6216.5,31988.0,16015.5,46883.0,0.934,214021381,0.822,67501.0,0.292,50000.0,0.321,1.462
61999.0,0.501,40566.0,12.574,51012.5,0.932,11780.0,0.718,0.36,22765.0,29326.0,44619.0,1.365,21882.0,0.128,1.538,0.619,0.082,0.141,0.575,0.247,0.029,5227.5,"Mount Martha",0.946,56537.5,15520.0,35011.0,38725.0,133066.0,9818.0,33536.0,18014.5,36363.0,1.02,214021382,0.809,69859.0,0.33,54826.0,0.345,1.384
49467.0,0.427,32888.0,10.343,40754.5,0.73,16987.0,0.592,0.259,22655.5,23400.0,37397.0,1.242,15130.0,0.124,1.048,0.395,0.066,0.129,0.343,0.258,0.026,9060.5,"Point Nepean",1.325,35459.0,14098.5,30285.5,30987.0,97693.0,11629.0,24990.0,16394.0,23279.5,0.867,214021383,0.506,54269.0,0.256,33853.0,0.384,0.921
51491.0,0.574,27365.0,12.122,40110.0,0.638,15783.5,0.759,0.26,21566.0,23803.5,33756.5,1.768,10358.0,0.206,1.553,0.517,0.117,0.096,0.44,0.344,0.019,9381.0,"Rosebud - McCrae",1.16,36756.0,11927.0,21375.0,33085.0,74178.0,12292.0,32120.5,18399.0,10575.0,1.015,214021384,0.61,58225.0,0.401,41113.0,0.312,0.896
55258.0,0.458,36519.0,13.575,48343.0,0.754,14716.0,0.887,0.357,27836.0,29940.0,40474.5,1.57,16640.0,0.232,1.605,0.616,0.115,0.127,0.684,0.339,0.032,6915.5,"Somerville",0.915,45822.0,14803.0,30779.0,35377.0,92747.0,11592.0,35668.5,21183.0,27576.0,1.55,214021385,1.133,60745.0,0.478,49475.5,0.279,1.017
